DATE,LAT,LON,PAR
2016-10-29T02:10:00.000Z,6.02,99.98,4.29
2019-06-23T02:29:59.000Z,6.02,99.98,4.688
2017-06-23T02:59:59.000Z,6.02,99.98,5.456
2019-08-11T02:44:59.000Z,6.02,99.98,5.806
2017-06-30T02:59:59.000Z,6.02,99.98,6.746
2016-12-21T02:19:59.000Z,6.02,99.98,7.5
2016-10-20T02:09:59.000Z,6.02,99.98,7.65
2019-07-19T02:40:00.000Z,6.02,99.98,7.696
2017-09-22T02:44:59.000Z,6.02,99.98,7.932
2018-10-19T02:24:58.000Z,6.02,99.98,7.934
2019-11-13T02:54:59.000Z,6.02,99.98,8.184
2019-08-30T02:59:59.000Z,6.02,99.98,8.196
2016-11-05T02:09:59.000Z,6.02,99.98,8.9
2018-09-23T02:54:59.000Z,6.02,99.98,9.122
2018-09-17T02:25:00.000Z,6.02,99.98,9.182
2017-01-09T02:44:59.000Z,6.02,99.98,9.538
2015-11-23T03:00:00.000Z,6.02,99.98,9.602
2018-09-15T02:39:59.000Z,6.02,99.98,9.61
2016-09-08T02:59:59.000Z,6.02,99.98,10.408
2017-06-18T02:44:59.000Z,6.02,99.98,10.548
2018-08-20T02:59:59.000Z,6.02,99.98,10.564
2019-07-17T02:50:00.000Z,6.02,99.98,10.698
2018-11-04T02:09:59.000Z,6.02,99.98,11.278
2017-08-29T02:24:59.000Z,6.02,99.98,11.37
2020-10-08T02:24:59.000Z,6.02,99.98,11.558
2019-09-04T02:25:00.000Z,6.02,99.98,11.698
2019-09-19T02:50:00.000Z,6.02,99.98,12.03
2016-06-18T02:09:59.000Z,6.02,99.98,12.074
2019-09-17T02:59:59.000Z,6.02,99.98,12.18
2017-07-12T02:25:00.000Z,6.02,99.98,12.516
2019-09-25T02:45:00.000Z,6.02,99.98,12.536
2017-11-05T03:00:00.000Z,6.02,99.98,12.728
2018-01-12T02:44:59.000Z,6.02,99.98,12.796
2020-06-15T03:00:00.000Z,6.02,99.98,13.188
2017-01-02T02:39:59.000Z,6.02,99.98,13.372
2019-10-28T02:54:59.000Z,6.02,99.98,13.53
2020-07-17T02:59:59.000Z,6.02,99.98,13.552
2018-04-25T02:50:00.000Z,6.02,99.98,13.73
2016-12-13T02:59:59.000Z,6.02,99.98,13.744
2019-08-26T02:29:59.000Z,6.02,99.98,13.948
2016-02-06T02:54:59.000Z,6.02,99.98,14.782
2016-11-08T02:34:59.000Z,6.02,99.98,15.284
2016-09-06T02:59:59.000Z,6.02,99.98,15.52
2018-11-21T02:39:59.000Z,6.02,99.98,15.588
2019-09-15T02:59:59.000Z,6.02,99.98,15.862
2018-07-03T02:59:59.000Z,6.02,99.98,15.912
2017-10-13T02:59:59.000Z,6.02,99.98,16.014
2017-01-01T02:09:59.000Z,6.02,99.98,16.238
2017-11-27T02:35:00.000Z,6.02,99.98,16.39
2017-07-13T02:40:00.000Z,6.02,99.98,16.584
2017-11-06T02:19:59.000Z,6.02,99.98,16.962
2017-11-30T03:00:00.000Z,6.02,99.98,17.066
2017-04-06T02:50:00.000Z,6.02,99.98,17.304
2019-01-04T03:00:00.000Z,6.02,99.98,17.702
2015-12-01T02:29:59.000Z,6.02,99.98,17.924
2017-02-24T02:54:59.000Z,6.02,99.98,18.01
2016-05-22T02:25:00.000Z,6.02,99.98,18.18
2016-06-21T02:39:59.000Z,6.02,99.98,18.184
2016-07-20T02:04:59.000Z,6.02,99.98,18.212
2016-11-30T02:10:00.000Z,6.02,99.98,18.308
2015-12-21T02:09:59.000Z,6.02,99.98,18.34
2016-12-07T02:09:59.000Z,6.02,99.98,18.352
2016-12-20T02:59:59.000Z,6.02,99.98,18.496
2016-08-25T02:49:59.000Z,6.02,99.98,18.768
2019-12-01T02:44:59.000Z,6.02,99.98,18.84
2018-09-05T02:59:59.000Z,6.02,99.98,18.862
2017-06-22T02:49:59.000Z,6.02,99.98,18.932
2018-01-15T02:59:59.000Z,6.02,99.98,19.018
2020-10-12T03:00:00.000Z,6.02,99.98,19.112
2017-07-23T02:04:59.000Z,6.02,99.98,19.614
2019-09-27T02:29:59.000Z,6.02,99.98,19.68
2016-12-06T02:54:59.000Z,6.02,99.98,19.974
2018-06-25T02:49:59.000Z,6.02,99.98,19.986
2020-10-14T02:55:00.000Z,6.02,99.98,20.01
2018-07-10T02:10:00.000Z,6.02,99.98,20.084
2018-04-30T02:59:59.000Z,6.02,99.98,20.136
2019-07-15T02:59:59.000Z,6.02,99.98,20.23
2019-11-06T02:49:59.000Z,6.02,99.98,20.558
2015-11-28T02:09:59.000Z,6.02,99.98,20.592
2018-01-04T02:10:00.000Z,6.02,99.98,20.766
2020-10-23T02:49:59.000Z,6.02,99.98,20.768
2018-10-13T02:35:00.000Z,6.02,99.98,20.986
2019-10-07T02:39:59.000Z,6.02,99.98,20.988
2016-12-24T02:44:59.000Z,6.02,99.98,21.446
2019-08-25T02:54:59.000Z,6.02,99.98,21.48
2018-11-08T02:59:59.000Z,6.02,99.98,21.656
2016-12-14T02:15:00.000Z,6.02,99.98,21.83
2020-10-16T02:44:59.000Z,6.02,99.98,21.896
2016-07-07T02:39:59.000Z,6.02,99.98,22.044
2015-12-09T03:00:00.000Z,6.02,99.98,22.354
2020-09-19T02:59:59.000Z,6.02,99.98,22.404
2016-09-01T02:55:00.000Z,6.02,99.98,22.42
2017-11-28T03:00:00.000Z,6.02,99.98,22.568
2017-09-15T02:40:00.000Z,6.02,99.98,22.766
2020-06-13T02:10:00.000Z,6.02,99.98,22.774
2019-03-26T02:39:59.000Z,6.02,99.98,22.792
2016-06-29T02:54:59.000Z,6.02,99.98,22.878
2018-01-02T02:14:59.000Z,6.02,99.98,22.924
2019-06-06T02:54:59.000Z,6.02,99.98,23.278
2016-05-20T02:39:59.000Z,6.02,99.98,23.384
2016-06-30T02:29:59.000Z,6.02,99.98,23.436
2017-06-25T02:50:00.000Z,6.02,99.98,23.502
2017-06-24T02:39:59.000Z,6.02,99.98,23.592
2018-05-25T03:00:00.000Z,6.02,99.98,23.598
2019-11-11T02:59:59.000Z,6.02,99.98,24.202
2020-09-21T02:49:59.000Z,6.02,99.98,24.326
2016-07-13T03:00:00.000Z,6.02,99.98,24.486
2018-06-12T02:49:59.000Z,6.02,99.98,24.488
2017-12-23T02:59:59.000Z,6.02,99.98,24.652
2020-08-13T02:45:00.000Z,6.02,99.98,24.748
2016-10-17T02:59:59.000Z,6.02,99.98,25.148
2018-05-17T02:44:59.000Z,6.02,99.98,25.152
2019-12-15T02:54:59.000Z,6.02,99.98,25.288
2020-05-18T02:39:59.000Z,6.02,99.98,25.296
2016-05-23T02:40:00.000Z,6.02,99.98,25.312
2017-10-04T03:00:00.000Z,6.02,99.98,25.426
2017-05-13T03:00:00.000Z,6.02,99.98,25.448
2019-06-07T02:29:59.000Z,6.02,99.98,25.496
2020-05-15T02:39:59.000Z,6.02,99.98,25.558
2018-06-17T02:59:59.000Z,6.02,99.98,25.672
2020-10-09T02:39:59.000Z,6.02,99.98,25.764
2017-01-08T02:09:59.000Z,6.02,99.98,25.79
2018-06-19T02:54:59.000Z,6.02,99.98,25.924
2019-07-26T02:44:59.000Z,6.02,99.98,25.95
2018-08-23T02:34:59.000Z,6.02,99.98,25.952
2020-07-12T02:45:00.000Z,6.02,99.98,26.104
2017-12-24T02:20:00.000Z,6.02,99.98,26.196
2016-01-18T02:30:00.000Z,6.02,99.98,26.226
2017-09-30T02:24:59.000Z,6.02,99.98,26.276
2018-09-09T02:44:59.000Z,6.02,99.98,26.886
2017-08-24T02:59:59.000Z,6.02,99.98,27.004
2018-10-25T02:54:59.000Z,6.02,99.98,27.178
2019-10-19T03:00:00.000Z,6.02,99.98,27.18
2017-08-27T02:39:59.000Z,6.02,99.98,27.192
2017-11-12T02:59:59.000Z,6.02,99.98,27.35
2019-06-27T02:09:59.000Z,6.02,99.98,27.502
2018-04-11T02:39:59.000Z,6.02,99.98,27.616
2020-07-14T02:59:59.000Z,6.02,99.98,27.852
2020-10-03T02:59:59.000Z,6.02,99.98,27.944
2017-08-13T02:24:59.000Z,6.02,99.98,28
2018-01-14T02:34:59.000Z,6.02,99.98,28.014
2017-11-09T02:44:59.000Z,6.02,99.98,28.032
2017-12-02T02:50:00.000Z,6.02,99.98,28.114
2018-11-27T02:09:59.000Z,6.02,99.98,28.23
2018-05-01T02:44:58.000Z,6.02,99.98,28.578
2018-12-06T02:10:00.000Z,6.02,99.98,28.582
2017-03-28T02:54:59.000Z,6.02,99.98,28.636
2016-12-01T02:40:00.000Z,6.02,99.98,28.706
2017-10-29T02:59:59.000Z,6.02,99.98,28.898
2019-12-17T02:44:59.000Z,6.02,99.98,28.918
2016-09-22T02:59:59.000Z,6.02,99.98,29.338
2020-07-31T02:09:59.000Z,6.02,99.98,29.358
2020-10-15T02:30:00.000Z,6.02,99.98,29.44
2018-08-17T02:39:59.000Z,6.02,99.98,29.518
2018-07-22T02:34:59.000Z,6.02,99.98,29.576
2019-11-02T03:00:00.000Z,6.02,99.98,29.676
2019-11-29T02:55:00.000Z,6.02,99.98,29.726
2019-12-19T02:34:59.000Z,6.02,99.98,29.732
2017-07-17T02:45:00.000Z,6.02,99.98,29.888
2016-05-28T02:54:59.000Z,6.02,99.98,29.956
2017-05-23T02:39:59.000Z,6.02,99.98,30.014
2019-06-20T02:59:59.000Z,6.02,99.98,30.016
2020-07-04T02:24:59.000Z,6.02,99.98,30.14
2019-10-29T02:10:00.000Z,6.02,99.98,30.236
2017-05-16T02:29:59.000Z,6.02,99.98,30.324
2020-07-02T02:40:00.000Z,6.02,99.98,30.468
2019-07-06T02:59:59.000Z,6.02,99.98,30.498
2016-12-04T03:00:00.000Z,6.02,99.98,30.606
2017-01-24T02:09:59.000Z,6.02,99.98,30.748
2016-06-28T02:45:00.000Z,6.02,99.98,30.796
2020-05-27T02:59:59.000Z,6.02,99.98,30.846
2020-04-15T02:25:00.000Z,6.02,99.98,30.868
2017-05-28T02:54:59.000Z,6.02,99.98,31.04
2016-10-04T02:30:00.000Z,6.02,99.98,31.084
2020-07-08T02:59:59.000Z,6.02,99.98,31.094
2020-08-15T02:59:59.000Z,6.02,99.98,31.23
2018-06-02T02:44:59.000Z,6.02,99.98,31.504
2018-07-02T02:55:00.000Z,6.02,99.98,31.586
2019-09-02T02:39:59.000Z,6.02,99.98,31.718
2019-09-02T02:39:59.000Z,6.02,99.98,31.718
2019-09-02T02:39:59.000Z,6.02,99.98,31.752
2017-08-17T03:00:00.000Z,6.02,99.98,31.85
2020-10-24T02:10:00.000Z,6.02,99.98,31.876
2020-02-12T02:40:00.000Z,6.02,99.98,31.88
2016-10-27T02:14:59.000Z,6.02,99.98,31.91
2017-05-29T02:59:59.000Z,6.02,99.98,32.004
2017-12-09T02:54:59.000Z,6.02,99.98,32.18
2017-07-28T02:24:59.000Z,6.02,99.98,32.224
2015-12-15T02:39:59.000Z,6.02,99.98,32.242
2017-08-01T03:00:00.000Z,6.02,99.98,32.244
2017-08-14T02:40:00.000Z,6.02,99.98,32.254
2016-08-08T02:39:59.000Z,6.02,99.98,32.27
2020-09-28T02:55:00.000Z,6.02,99.98,32.352
2017-08-05T02:44:59.000Z,6.02,99.98,32.508
2019-01-28T02:20:00.000Z,6.02,99.98,32.59
2018-12-07T02:39:59.000Z,6.02,99.98,32.676
2018-10-16T03:00:00.000Z,6.02,99.98,32.762
2020-06-18T02:24:59.000Z,6.02,99.98,32.778
2019-06-05T02:45:00.000Z,6.02,99.98,32.794
2017-02-23T02:19:59.000Z,6.02,99.98,32.838
2017-08-08T02:59:59.000Z,6.02,99.98,32.906
2020-02-11T02:10:00.000Z,6.02,99.98,32.918
2016-12-27T03:00:00.000Z,6.02,99.98,32.978
2019-09-20T02:25:00.000Z,6.02,99.98,33.01
2016-06-27T02:59:58.000Z,6.02,99.98,33.236
2017-06-01T02:29:59.000Z,6.02,99.98,33.248
2017-09-21T02:30:00.000Z,6.02,99.98,33.266
2017-03-01T02:59:59.000Z,6.02,99.98,33.294
2016-06-20T02:59:59.000Z,6.02,99.98,33.454
2017-12-01T02:14:59.000Z,6.02,99.98,33.662
2019-06-10T03:00:00.000Z,6.02,99.98,33.68
2019-12-03T02:34:59.000Z,6.02,99.98,33.696
2018-07-25T02:59:59.000Z,6.02,99.98,33.702
2016-10-10T02:59:59.000Z,6.02,99.98,33.832
2016-11-02T03:00:00.000Z,6.02,99.98,33.894
2017-01-22T02:19:59.000Z,6.02,99.98,33.93
2018-12-14T02:44:59.000Z,6.02,99.98,33.986
2020-07-11T02:29:59.000Z,6.02,99.98,34.044
2017-06-07T02:59:59.000Z,6.02,99.98,34.052
2018-07-29T02:40:00.000Z,6.02,99.98,34.108
2018-08-11T02:10:00.000Z,6.02,99.98,34.206
2020-06-29T02:10:00.000Z,6.02,99.98,34.212
2016-02-05T02:19:59.000Z,6.02,99.98,34.244
2019-01-23T02:09:59.000Z,6.02,99.98,34.376
2018-11-11T02:10:00.000Z,6.02,99.98,34.408
2016-08-14T03:00:00.000Z,6.02,99.98,34.57
2017-03-17T02:59:59.000Z,6.02,99.98,34.97
2018-06-20T02:34:59.000Z,6.02,99.98,34.988
2018-06-21T02:44:59.000Z,6.02,99.98,35.002
2020-05-17T02:25:00.000Z,6.02,99.98,35.012
2017-03-21T02:50:00.000Z,6.02,99.98,35.018
2017-10-14T02:15:00.000Z,6.02,99.98,35.144
2017-08-10T02:59:59.000Z,6.02,99.98,35.186
2017-01-07T02:55:00.000Z,6.02,99.98,35.26
2019-01-17T02:35:00.000Z,6.02,99.98,35.282
2020-06-17T02:49:59.000Z,6.02,99.98,35.33
2015-11-25T03:00:00.000Z,6.02,99.98,35.384
2019-11-07T02:09:59.000Z,6.02,99.98,35.394
2020-08-03T02:40:00.000Z,6.02,99.98,35.424
2019-11-23T02:09:59.000Z,6.02,99.98,35.464
2019-06-21T02:45:00.000Z,6.02,99.98,35.526
2020-11-10T02:39:59.000Z,6.02,99.98,35.54
2019-07-03T02:40:00.000Z,6.02,99.98,35.626
2018-08-10T02:59:59.000Z,6.02,99.98,35.644
2020-05-12T02:10:00.000Z,6.02,99.98,35.738
2018-10-30T03:00:00.000Z,6.02,99.98,35.886
2016-11-19T02:19:59.000Z,6.02,99.98,35.982
2019-07-16T02:39:59.000Z,6.02,99.98,36.124
2017-01-28T02:59:59.000Z,6.02,99.98,36.216
2019-06-28T02:49:59.000Z,6.02,99.98,36.216
2019-01-07T02:09:59.000Z,6.02,99.98,36.286
2017-12-26T02:09:59.000Z,6.02,99.98,36.294
2018-07-28T03:00:00.000Z,6.02,99.98,36.36
2017-04-27T03:00:00.000Z,6.02,99.98,36.364
2019-05-21T02:55:00.000Z,6.02,99.98,36.42
2017-01-06T02:20:00.000Z,6.02,99.98,36.506
2016-11-21T02:09:59.000Z,6.02,99.98,36.608
2017-06-27T02:40:00.000Z,6.02,99.98,36.946
2020-08-05T02:24:59.000Z,6.02,99.98,37.036
2019-05-13T02:39:59.000Z,6.02,99.98,37.086
2019-12-09T02:10:00.000Z,6.02,99.98,37.118
2017-07-26T02:39:59.000Z,6.02,99.98,37.124
2016-11-13T02:49:59.000Z,6.02,99.98,37.138
2017-11-07T02:54:59.000Z,6.02,99.98,37.334
2016-02-10T02:34:59.000Z,6.02,99.98,37.39
2020-11-04T02:59:59.000Z,6.02,99.98,37.462
2017-01-25T02:44:59.000Z,6.02,99.98,37.502
2018-07-21T02:54:59.000Z,6.02,99.98,37.558
2016-07-21T02:49:59.000Z,6.02,99.98,37.612
2018-06-04T02:34:59.000Z,6.02,99.98,37.706
2016-05-30T02:44:59.000Z,6.02,99.98,37.768
2019-08-10T02:29:59.000Z,6.02,99.98,37.772
2018-07-12T03:00:00.000Z,6.02,99.98,37.824
2018-05-18T02:54:59.000Z,6.02,99.98,38.024
2020-07-05T02:39:59.000Z,6.02,99.98,38.32
2020-05-11T02:59:59.000Z,6.02,99.98,38.358
2017-06-21T02:04:59.000Z,6.02,99.98,38.382
2017-04-28T02:45:00.000Z,6.02,99.98,38.572
2019-08-16T02:59:59.000Z,6.02,99.98,38.616
2018-08-29T03:00:00.000Z,6.02,99.98,38.656
2019-05-19T03:00:00.000Z,6.02,99.98,38.662
2017-12-30T02:59:59.000Z,6.02,99.98,38.68
2020-06-28T02:59:59.000Z,6.02,99.98,38.696
2016-02-07T02:09:59.000Z,6.02,99.98,38.724
2020-06-08T02:54:59.000Z,6.02,99.98,38.768
2016-01-15T02:10:00.000Z,6.02,99.98,38.798
2018-07-31T02:25:00.000Z,6.02,99.98,38.878
2015-12-02T02:59:59.000Z,6.02,99.98,39
2018-12-17T02:59:59.000Z,6.02,99.98,39.094
2018-01-01T02:59:59.000Z,6.02,99.98,39.152
2018-12-19T02:59:59.000Z,6.02,99.98,39.27
2018-06-01T02:59:59.000Z,6.02,99.98,39.296
2016-09-18T02:30:00.000Z,6.02,99.98,39.352
2017-08-03T02:54:59.000Z,6.02,99.98,39.388
2019-04-28T02:49:59.000Z,6.02,99.98,39.46
2018-11-30T02:34:59.000Z,6.02,99.98,39.632
2017-07-09T02:59:59.000Z,6.02,99.98,39.756
2016-07-30T02:44:59.000Z,6.02,99.98,40.004
2018-01-21T02:40:00.000Z,6.02,99.98,40.124
2018-12-16T02:34:59.000Z,6.02,99.98,40.14
2016-08-27T02:39:59.000Z,6.02,99.98,40.258
2018-05-27T02:50:00.000Z,6.02,99.98,40.26
2017-08-04T02:30:00.000Z,6.02,99.98,40.286
2019-11-27T03:00:00.000Z,6.02,99.98,40.29
2017-09-20T02:55:00.000Z,6.02,99.98,40.402
2018-09-18T02:39:59.000Z,6.02,99.98,40.434
2018-01-03T02:49:59.000Z,6.02,99.98,40.442
2017-10-17T02:40:00.000Z,6.02,99.98,40.54
2017-04-08T02:40:00.000Z,6.02,99.98,40.62
2017-02-03T02:40:00.000Z,6.02,99.98,40.626
2016-10-21T02:39:59.000Z,6.02,99.98,40.648
2020-05-02T02:39:59.000Z,6.02,99.98,40.648
2020-02-19T02:44:59.000Z,6.02,99.98,40.654
2018-06-08T02:10:00.000Z,6.02,99.98,40.668
2020-05-30T03:00:00.000Z,6.02,99.98,40.856
2016-11-14T02:10:00.000Z,6.02,99.98,40.95
2015-12-29T02:49:59.000Z,6.02,99.98,41.148
2018-12-12T02:55:00.000Z,6.02,99.98,41.15
2016-07-25T02:24:59.000Z,6.02,99.98,41.2
2018-11-03T02:49:59.000Z,6.02,99.98,41.25
2018-12-04T02:14:59.000Z,6.02,99.98,41.25
2015-11-12T02:09:59.000Z,6.02,99.98,41.438
2018-06-05T02:44:59.000Z,6.02,99.98,41.546
2018-06-07T02:59:59.000Z,6.02,99.98,41.548
2017-12-07T02:59:59.000Z,6.02,99.98,41.572
2020-10-25T02:40:00.000Z,6.02,99.98,41.588
2016-12-30T02:14:59.000Z,6.02,99.98,41.642
2020-04-10T02:59:59.000Z,6.02,99.98,41.678
2018-03-13T02:59:59.000Z,6.02,99.98,41.688
2015-11-22T02:35:00.000Z,6.02,99.98,41.738
2018-10-03T02:25:00.000Z,6.02,99.98,41.832
2016-12-10T02:34:59.000Z,6.02,99.98,41.84
2019-01-02T02:59:59.000Z,6.02,99.98,41.954
2017-02-12T02:34:59.000Z,6.02,99.98,41.99
2018-12-10T03:00:00.000Z,6.02,99.98,42.016
2018-05-26T02:39:59.000Z,6.02,99.98,42.022
2016-11-06T02:44:59.000Z,6.02,99.98,42.176
2019-07-14T02:49:59.000Z,6.02,99.98,42.186
2018-11-01T03:00:00.000Z,6.02,99.98,42.196
2020-09-26T03:00:00.000Z,6.02,99.98,42.258
2015-12-27T02:59:59.000Z,6.02,99.98,42.442
2016-05-21T02:50:00.000Z,6.02,99.98,42.488
2017-09-18T03:00:00.000Z,6.02,99.98,42.494
2017-05-25T02:25:00.000Z,6.02,99.98,42.646
2017-06-15T02:45:00.000Z,6.02,99.98,42.734
2017-04-05T02:39:59.000Z,6.02,99.98,42.744
2018-12-13T02:09:59.000Z,6.02,99.98,42.802
2019-01-27T02:59:59.000Z,6.02,99.98,42.908
2018-12-28T02:54:59.000Z,6.02,99.98,42.914
2020-09-29T02:30:00.000Z,6.02,99.98,42.94
2018-12-26T02:59:59.000Z,6.02,99.98,43.032
2018-07-15T02:24:59.000Z,6.02,99.98,43.036
2017-01-12T02:59:59.000Z,6.02,99.98,43.05
2015-12-25T02:59:59.000Z,6.02,99.98,43.094
2020-06-07T02:44:59.000Z,6.02,99.98,43.178
2016-01-31T02:10:00.000Z,6.02,99.98,43.304
2018-01-26T02:54:59.000Z,6.02,99.98,43.308
2020-06-16T02:40:00.000Z,6.02,99.98,43.312
2020-02-03T02:44:59.000Z,6.02,99.98,43.318
2019-06-24T02:44:59.000Z,6.02,99.98,43.346
2019-02-21T02:59:59.000Z,6.02,99.98,43.406
2017-06-05T02:09:59.000Z,6.02,99.98,43.464
2019-06-13T02:59:59.000Z,6.02,99.98,43.468
2020-11-08T02:50:00.000Z,6.02,99.98,43.49
2017-10-15T02:49:59.000Z,6.02,99.98,43.554
2020-01-22T02:24:59.000Z,6.02,99.98,43.596
2016-08-10T02:24:59.000Z,6.02,99.98,43.626
2017-08-28T02:49:59.000Z,6.02,99.98,43.696
2019-01-30T02:10:00.000Z,6.02,99.98,43.792
2019-01-29T02:54:59.000Z,6.02,99.98,43.816
2016-05-01T02:09:59.000Z,6.02,99.98,43.822
2015-12-10T02:24:59.000Z,6.02,99.98,43.838
2017-07-16T02:59:58.000Z,6.02,99.98,43.856
2016-05-17T02:09:59.000Z,6.02,99.98,43.928
2019-01-14T02:10:00.000Z,6.02,99.98,43.996
2016-05-26T02:59:59.000Z,6.02,99.98,44.032
2020-02-08T02:59:59.000Z,6.02,99.98,44.038
2017-01-21T03:00:00.000Z,6.02,99.98,44.112
2018-06-27T02:40:00.000Z,6.02,99.98,44.146
2018-11-12T02:45:00.000Z,6.02,99.98,44.154
2017-11-08T02:09:59.000Z,6.02,99.98,44.226
2018-01-05T02:39:59.000Z,6.02,99.98,44.232
2016-08-23T02:59:59.000Z,6.02,99.98,44.256
2016-12-19T02:29:59.000Z,6.02,99.98,44.266
2016-12-28T02:25:00.000Z,6.02,99.98,44.306
2020-10-19T02:59:59.000Z,6.02,99.98,44.312
2020-08-16T02:59:59.000Z,6.02,99.98,44.32
2017-07-29T02:40:00.000Z,6.02,99.98,44.322
2018-09-14T03:00:00.000Z,6.02,99.98,44.332
2017-05-31T02:54:59.000Z,6.02,99.98,44.35
2018-11-16T02:24:59.000Z,6.02,99.98,44.376
2018-11-20T02:09:59.000Z,6.02,99.98,44.418
2017-01-05T03:00:00.000Z,6.02,99.98,44.458
2017-07-07T02:04:59.000Z,6.02,99.98,44.466
2017-06-14T02:59:59.000Z,6.02,99.98,44.5
2016-02-20T02:59:59.000Z,6.02,99.98,44.534
2018-09-07T02:54:59.000Z,6.02,99.98,44.536
2016-11-24T02:34:59.000Z,6.02,99.98,44.572
2015-12-24T02:34:59.000Z,6.02,99.98,44.65
2016-08-07T02:59:59.000Z,6.02,99.98,44.666
2016-05-14T02:44:59.000Z,6.02,99.98,44.69
2020-10-22T02:15:00.000Z,6.02,99.98,44.754
2016-01-16T02:40:00.000Z,6.02,99.98,44.82
2016-07-15T02:54:59.000Z,6.02,99.98,44.88
2018-07-11T02:49:59.000Z,6.02,99.98,44.888
2020-08-11T02:54:59.000Z,6.02,99.98,44.9
2019-10-10T02:59:59.000Z,6.02,99.98,44.93
2016-11-28T02:15:00.000Z,6.02,99.98,44.944
2016-06-04T02:59:59.000Z,6.02,99.98,44.962
2018-11-17T02:59:59.000Z,6.02,99.98,44.97
2018-05-16T02:59:59.000Z,6.02,99.98,45.028
2016-06-19T02:49:59.000Z,6.02,99.98,45.054
2017-01-04T02:30:00.000Z,6.02,99.98,45.062
2019-04-29T02:24:59.000Z,6.02,99.98,45.122
2015-11-26T02:14:59.000Z,6.02,99.98,45.28
2020-06-09T02:29:59.000Z,6.02,99.98,45.316
2019-03-03T02:30:00.000Z,6.02,99.98,45.326
2020-09-13T02:30:00.000Z,6.02,99.98,45.426
2018-09-21T02:59:59.000Z,6.02,99.98,45.444
2018-01-27T02:09:59.000Z,6.02,99.98,45.482
2016-11-12T02:15:00.000Z,6.02,99.98,45.498
2016-10-19T02:55:00.000Z,6.02,99.98,45.506
2017-10-01T02:40:00.000Z,6.02,99.98,45.526
2016-12-05T02:19:59.000Z,6.02,99.98,45.53
2016-05-07T02:40:00.000Z,6.02,99.98,45.566
2018-09-06T02:44:59.000Z,6.02,99.98,45.574
2016-05-16T02:59:59.000Z,6.02,99.98,45.602
2018-12-27T02:19:59.000Z,6.02,99.98,45.624
2017-09-12T02:39:59.000Z,6.02,99.98,45.672
2017-04-04T02:59:59.000Z,6.02,99.98,45.72
2019-01-18T03:00:00.000Z,6.02,99.98,45.77
2019-11-30T02:09:59.000Z,6.02,99.98,45.858
2018-08-24T02:44:59.000Z,6.02,99.98,45.87
2018-12-05T02:49:59.000Z,6.02,99.98,46.1
2016-09-27T02:24:59.000Z,6.02,99.98,46.156
2019-10-25T02:29:59.000Z,6.02,99.98,46.156
2016-12-31T02:50:00.000Z,6.02,99.98,46.162
2016-08-01T02:29:58.000Z,6.02,99.98,46.226
2017-07-08T02:49:59.000Z,6.02,99.98,46.282
2017-07-20T02:44:59.000Z,6.02,99.98,46.304
2018-12-03T02:59:59.000Z,6.02,99.98,46.304
2017-12-06T02:29:59.000Z,6.02,99.98,46.31
2018-11-19T02:49:59.000Z,6.02,99.98,46.31
2019-04-11T02:39:59.000Z,6.02,99.98,46.366
2018-06-03T02:54:59.000Z,6.02,99.98,46.378
2016-08-16T02:55:00.000Z,6.02,99.98,46.418
2016-08-18T02:44:59.000Z,6.02,99.98,46.424
2018-09-08T02:34:59.000Z,6.02,99.98,46.458
2016-05-03T02:59:59.000Z,6.02,99.98,46.536
2019-04-12T02:49:59.000Z,6.02,99.98,46.554
2016-10-26T02:59:59.000Z,6.02,99.98,46.58
2020-06-02T02:24:59.000Z,6.02,99.98,46.616
2019-11-05T02:14:59.000Z,6.02,99.98,46.66
2017-08-19T02:55:00.000Z,6.02,99.98,46.666
2019-07-10T02:44:59.000Z,6.02,99.98,46.698
2016-05-29T02:29:59.000Z,6.02,99.98,46.782
2016-10-01T02:59:59.000Z,6.02,99.98,46.79
2018-01-20T02:10:00.000Z,6.02,99.98,46.818
